NumeroFactura,FechaVenta,Precio,Cantidad,ReferenciaProducto,CodigoMarca,IdUser,MedioPago,Talla,Color,Fabricante,ClaseProducto,NombreTienda,DepartamentoTienda,CiudadTienda
fact6743,2024-05-25,29403.36,1.0,ref300,marca2,id7259,TARJETA DE DEBITO,talla16,color774,fabricante1,claseprod9,tienda59,CUNDINAMARCA,MOSQUERA
fact6744,2024-05-25,17638.66,1.0,ref14,marca2,id7260,TARJETA DE DEBITO,talla7,color71,fabricante1,claseprod2,tienda106,CUNDINAMARCA,FUSAGASUGÁ
fact6745,2024-05-25,12596.64,1.0,ref236,marca5,id7261,EFECTIVO,talla2,color143,fabricante1,claseprod3,tienda4,VALLE DEL CAUCA,TULUÁ
fact6746,2024-05-25,70.59,1.0,ref11,marca3,id7262,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact4588,2024-05-25,70.59,1.0,ref98,marca3,id7263,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda9,RISARALDA,PEREIRA
fact6747,2024-05-25,20159.66,1.0,ref109,marca1,id7264,MULTIPLE,talla2,color68,fabricante1,claseprod1,tienda74,ANTIOQUIA,MEDELLÍN
fact6748,2024-05-25,0.0,1.0,ref105,marca2,id7265,TARJETA DE DEBITO,talla9,color10,fabricante3,claseprod8,tienda26,ANTIOQUIA,RIONEGRO
fact6749,2024-05-25,5873.95,1.0,ref166,marca18,id7266,TARJETA DE CREDITO,talla6,color10,fabricante1,claseprod6,tienda79,ANTIOQUIA,MEDELLÍN
fact6750,2024-05-25,19319.33,1.0,ref272,marca2,id7267,TARJETA DE CREDITO,talla9,color10,fabricante3,claseprod8,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1606,2024-05-25,58815.13,1.0,ref310,marca1,id7268,EFECTIVO,talla36,color5,fabricante1,claseprod1,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6751,2024-05-25,11756.3,1.0,ref456,marca16,id7269,EFECTIVO,talla10,color612,fabricante1,claseprod14,tienda74,ANTIOQUIA,MEDELLÍN
fact4460,2024-05-25,17638.66,2.0,ref357,marca2,id7270,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod2,tienda65,CUNDINAMARCA,SOACHA
fact6752,2024-05-25,8394.96,1.0,ref732,marca1,id7271,EFECTIVO,talla8,color30,fabricante2,claseprod4,tienda107,QUINDÍO,ARMENIA
fact6753,2024-05-25,27722.69,1.0,ref17,marca1,id7272,TARJETA DE CREDITO,talla2,color41,fabricante1,claseprod7,tienda71,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6754,2024-05-25,29403.36,1.0,ref300,marca2,id7273,TARJETA DE DEBITO,talla16,color234,fabricante1,claseprod9,tienda27,RISARALDA,PEREIRA
fact6755,2024-05-25,25201.68,1.0,ref494,marca2,id7274,TARJETA DE CREDITO,talla2,color5,fabricante1,claseprod9,tienda63,ANTIOQUIA,MEDELLÍN
fact3362,2024-05-25,9235.29,1.0,ref12,marca4,id7275,EFECTIVO,talla2,color6,fabricante1,claseprod1,tienda64,ANTIOQUIA,LA CEJA
fact6756,2024-05-25,70.59,1.0,ref20,marca3,id7276,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda101,VALLE DEL CAUCA,ZARZAL
fact6757,2024-05-25,17641.18,1.0,ref843,marca1,id7277,MULTIPLE,talla6,color775,fabricante1,claseprod7,tienda60,ANTIOQUIA,BELLO
fact6758,2024-05-25,17638.66,1.0,ref14,marca2,id7278,EFECTIVO,talla3,color776,fabricante1,claseprod2,tienda63,ANTIOQUIA,MEDELLÍN
fact6759,2024-05-25,31084.03,1.0,ref31,marca2,id7279,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod9,tienda81,QUINDÍO,CALARCÁ
fact6760,2024-05-25,12596.64,1.0,ref349,marca5,id7280,EFECTIVO,talla2,color277,fabricante1,claseprod3,tienda33,ANTIOQUIA,ITAGUI
fact1534,2024-05-25,20159.66,1.0,ref109,marca1,id7281,TARJETA DE DEBITO,talla6,color68,fabricante1,claseprod1,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4228,2024-05-25,13436.97,2.0,ref84,marca1,id7282,TARJETA DE DEBITO,talla2,color1,fabricante1,claseprod1,tienda1,VALLE DEL CAUCA,CALI
fact6761,2024-05-25,25201.68,1.0,ref140,marca2,id7283,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda25,CUNDINAMARCA,MOSQUERA
fact6762,2024-05-25,70.59,1.0,ref11,marca3,id7284,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda57,CUNDINAMARCA,LA MESA
fact6763,2024-05-25,21000.0,1.0,ref298,marca2,id7285,TARJETA DE DEBITO,talla13,color21,fabricante3,claseprod8,tienda1,VALLE DEL CAUCA,CALI
fact1767,2024-05-25,17638.66,1.0,ref69,marca2,id7286,TARJETA DE DEBITO,talla2,color326,fabricante1,claseprod2,tienda37,ANTIOQUIA,SABANETA
fact6764,2024-05-25,22680.67,1.0,ref107,marca1,id7287,TARJETA DE DEBITO,talla2,color241,fabricante1,claseprod1,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact6765,2024-05-25,70.59,1.0,ref20,marca3,id7288,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda33,ANTIOQUIA,ITAGUI
fact6766,2024-05-25,70.59,1.0,ref11,marca3,id7289,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda60,ANTIOQUIA,BELLO
fact6767,2024-05-25,70.59,1.0,ref11,marca3,id7290,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda65,CUNDINAMARCA,SOACHA
fact6768,2024-05-25,70.59,1.0,ref20,marca3,id7291,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda102,CUNDINAMARCA,GIRARDOT
fact6769,2024-05-25,0.0,1.0,ref83,marca1,id7292,TARJETA DE DEBITO,talla3,color5,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6770,2024-05-25,58815.13,1.0,ref248,marca1,id7293,TARJETA DE DEBITO,talla25,color1,fabricante1,claseprod1,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact6771,2024-05-25,11756.3,1.0,ref631,marca1,id7294,TARJETA DE CREDITO,talla6,color1,fabricante1,claseprod1,tienda69,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6772,2024-05-25,11756.3,1.0,ref151,marca1,id7295,TRANSACCION TEF,talla3,color6,fabricante1,claseprod1,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6773,2024-05-25,37806.72,1.0,ref601,marca28,id7296,EFECTIVO,talla25,color1,fabricante1,claseprod7,tienda43,VALLE DEL CAUCA,PALMIRA
fact6774,2024-05-25,15455.46,1.0,ref34,marca2,id949,EFECTIVO,talla3,color517,fabricante1,claseprod2,tienda14,NORTE DE SANTANDER,CÚCUTA
fact6775,2024-05-25,16800.0,1.0,ref217,marca2,id830,EFECTIVO,talla3,color5,fabricante1,claseprod3,tienda14,NORTE DE SANTANDER,CÚCUTA
fact6776,2024-05-25,13436.97,1.0,ref295,marca1,id7297,TARJETA DE DEBITO,talla7,color777,fabricante1,claseprod1,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6777,2024-05-25,70.59,1.0,ref11,marca3,id7298,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6778,2024-05-25,96630.25,1.0,ref824,marca1,id7299,TARJETA DE CREDITO,talla19,color6,fabricante1,claseprod1,tienda32,CUNDINAMARCA,SOACHA
fact6779,2024-05-25,70.59,1.0,ref11,marca3,id7300,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6780,2024-05-25,27722.69,1.0,ref348,marca1,id7301,TARJETA DE CREDITO,talla15,color1,fabricante1,claseprod1,tienda50,ANTIOQUIA,MEDELLÍN
fact6781,2024-05-25,25201.68,1.0,ref39,marca4,id7302,EFECTIVO,talla15,color280,fabricante1,claseprod1,tienda58,NORTE DE SANTANDER,CÚCUTA
fact6782,2024-05-25,31084.03,1.0,ref808,marca1,id7303,EFECTIVO,talla8,color1,fabricante1,claseprod7,tienda78,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4733,2024-05-25,0.0,1.0,ref33,marca2,id7304,EFECTIVO,talla6,color3,fabricante1,claseprod2,tienda1,VALLE DEL CAUCA,CALI
fact6783,2024-05-25,16802.52,1.0,ref62,marca2,id7305,TARJETA DE DEBITO,talla2,color1,fabricante1,claseprod3,tienda107,QUINDÍO,ARMENIA
fact6784,2024-05-25,17638.66,1.0,ref33,marca2,id7306,TARJETA DE CREDITO,talla6,color6,fabricante1,claseprod2,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6785,2024-05-25,10915.97,2.0,ref40,marca5,id7307,EFECTIVO,talla11,color30,fabricante3,claseprod11,tienda29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ
fact6786,2024-05-25,17638.66,1.0,ref28,marca2,id7308,EFECTIVO,talla6,color22,fabricante1,claseprod2,tienda3,ATLÁNTICO,BARRANQUILLA
fact5682,2024-05-25,8394.96,1.0,ref844,marca1,id7309,EFECTIVO,talla4,color20,fabricante1,claseprod1,tienda111,S/I,S/I
fact6787,2024-05-25,17638.66,1.0,ref33,marca2,id7310,MULTIPLE,talla2,color3,fabricante1,claseprod2,tienda65,CUNDINAMARCA,SOACHA
fact6788,2024-05-25,23521.01,1.0,ref55,marca1,id7311,TARJETA DE DEBITO,talla6,color145,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact6789,2024-05-25,31084.03,1.0,ref31,marca2,id7312,EFECTIVO,talla7,color1,fabricante1,claseprod9,tienda59,CUNDINAMARCA,MOSQUERA
fact6790,2024-05-25,9235.29,1.0,ref12,marca4,id7313,TARJETA DE DEBITO,talla6,color778,fabricante1,claseprod1,tienda69,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6791,2024-05-25,70.59,1.0,ref20,marca3,id7314,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda94,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6792,2024-05-25,24361.34,1.0,ref59,marca2,id7315,TRANSACCION TEF,talla7,color5,fabricante1,claseprod9,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6793,2024-05-25,31084.03,1.0,ref73,marca2,id7316,EFECTIVO,talla16,color6,fabricante1,claseprod9,tienda74,ANTIOQUIA,MEDELLÍN
fact6794,2024-05-25,70.59,1.0,ref11,marca3,id7317,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6795,2024-05-25,70.59,1.0,ref98,marca3,id7318,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6796,2024-05-25,25201.68,1.0,ref267,marca2,id7319,EFECTIVO,talla2,color139,fabricante1,claseprod9,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6797,2024-05-25,50411.76,1.0,ref845,marca2,id7320,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod3,tienda50,ANTIOQUIA,MEDELLÍN
fact6798,2024-05-25,19319.33,1.0,ref96,marca2,id7321,TARJETA DE DEBITO,talla2,color566,fabricante1,claseprod2,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6799,2024-05-25,17638.66,1.0,ref91,marca2,id7322,TARJETA DE DEBITO,talla6,color604,fabricante1,claseprod3,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6800,2024-05-25,17638.66,1.0,ref60,marca2,id7323,EFECTIVO,talla6,color506,fabricante1,claseprod2,tienda9,RISARALDA,PEREIRA
fact6801,2024-05-25,21000.0,1.0,ref38,marca2,id7324,TARJETA DE CREDITO,talla11,color30,fabricante3,claseprod11,tienda14,NORTE DE SANTANDER,CÚCUTA
fact6802,2024-05-25,70.59,1.0,ref11,marca3,id7325,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda8,ANTIOQUIA,MEDELLÍN
fact6803,2024-05-25,21004.2,1.0,ref846,marca1,id7326,EFECTIVO,talla8,color1,fabricante2,claseprod4,tienda4,VALLE DEL CAUCA,TULUÁ
fact6804,2024-05-25,13436.97,1.0,ref106,marca1,id7327,TARJETA DE CREDITO,talla2,color448,fabricante1,claseprod1,tienda43,VALLE DEL CAUCA,PALMIRA
fact6805,2024-05-25,19319.33,1.0,ref34,marca2,id7328,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod2,tienda32,CUNDINAMARCA,SOACHA
fact6806,2024-05-25,17638.66,1.0,ref33,marca2,id7329,EFECTIVO,talla2,color668,fabricante1,claseprod2,tienda21,BOYACÁ,TUNJA
fact6807,2024-05-25,4992.86,1.0,ref847,marca18,id7330,CREDITO EMPLEADO,talla2,color68,fabricante1,claseprod1,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4507,2024-05-25,70.59,1.0,ref20,marca3,id7331,MULTIPLE,talla8,color10,fabricante1,claseprod6,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6808,2024-05-25,8394.96,1.0,ref534,marca13,id7332,EFECTIVO,talla9,color68,fabricante3,claseprod8,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6809,2024-05-25,70.59,1.0,ref11,marca3,id7333,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact6810,2024-05-25,25201.68,1.0,ref608,marca2,id7334,TARJETA DE DEBITO,talla7,color779,fabricante1,claseprod9,tienda107,QUINDÍO,ARMENIA
fact6811,2024-05-25,25201.68,1.0,ref608,marca2,id7335,TARJETA DE DEBITO,talla2,color557,fabricante1,claseprod9,tienda79,ANTIOQUIA,MEDELLÍN
fact6812,2024-05-25,0.0,1.0,ref46,marca2,id7336,EFECTIVO,talla2,color27,fabricante1,claseprod2,tienda74,ANTIOQUIA,MEDELLÍN
fact6813,2024-05-25,17638.66,1.0,ref91,marca2,id7337,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod3,tienda9,RISARALDA,PEREIRA
fact6814,2024-05-25,29403.36,1.0,ref848,marca1,id7338,TARJETA DE DEBITO,talla25,color1,fabricante1,claseprod7,tienda14,NORTE DE SANTANDER,CÚCUTA
fact6815,2024-05-25,0.0,1.0,ref61,marca2,id7339,EFECTIVO,talla6,color123,fabricante1,claseprod2,tienda3,ATLÁNTICO,BARRANQUILLA
fact6816,2024-05-25,0.0,1.0,ref122,marca2,id7340,TARJETA DE CREDITO,talla6,color32,fabricante1,claseprod2,tienda75,TOLIMA,MELGAR
fact6489,2024-05-25,0.0,1.0,ref88,marca2,id7341,TARJETA DE DEBITO,talla3,color780,fabricante1,claseprod2,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6817,2024-05-25,17638.66,1.0,ref126,marca2,id7342,EFECTIVO,talla2,color6,fabricante1,claseprod2,tienda104,BOYACÁ,TUNJA
fact6818,2024-05-25,13436.97,1.0,ref137,marca1,id7343,TARJETA DE CREDITO,talla6,color1,fabricante1,claseprod1,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact6819,2024-05-25,0.0,1.0,ref12,marca4,id7344,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod1,tienda70,CAQUETÁ,FLORENCIA
fact6820,2024-05-25,23521.01,1.0,ref30,marca2,id7345,EFECTIVO,talla2,color781,fabricante1,claseprod2,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6821,2024-05-25,33605.04,1.0,ref115,marca1,id7346,TARJETA DE CREDITO,talla3,color5,fabricante1,claseprod1,tienda42,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6822,2024-05-25,23521.01,1.0,ref55,marca1,id7347,EFECTIVO,talla2,color585,fabricante1,claseprod1,tienda103,ANTIOQUIA,MEDELLÍN
fact6823,2024-05-25,14277.31,1.0,ref849,marca2,id7348,TARJETA DE DEBITO,talla13,color21,fabricante2,claseprod8,tienda93,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6824,2024-05-25,70.59,1.0,ref98,marca3,id7349,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda111,S/I,S/I
fact6825,2024-05-25,70.59,1.0,ref98,marca3,id7350,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda90,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1192,2024-05-25,17638.66,1.0,ref33,marca2,id7351,TARJETA DE CREDITO,talla3,color5,fabricante1,claseprod2,tienda42,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6826,2024-05-25,25201.68,1.0,ref39,marca4,id7352,TARJETA DE DEBITO,talla12,color163,fabricante1,claseprod1,tienda102,CUNDINAMARCA,GIRARDOT
fact4091,2024-05-25,70.59,1.0,ref98,marca3,id7353,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda1,VALLE DEL CAUCA,CALI
fact6827,2024-05-25,22680.67,1.0,ref107,marca1,id7354,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod1,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4017,2024-05-25,0.0,1.0,ref105,marca2,id7355,TARJETA DE DEBITO,talla9,color10,fabricante3,claseprod8,tienda86,TOLIMA,IBAGUÉ
fact6828,2024-05-25,27722.69,1.0,ref348,marca1,id7356,TARJETA DE DEBITO,talla12,color1,fabricante1,claseprod1,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6829,2024-05-25,25201.68,1.0,ref267,marca2,id7357,TARJETA DE DEBITO,talla6,color699,fabricante1,claseprod9,tienda26,ANTIOQUIA,RIONEGRO
fact6830,2024-05-25,70.59,1.0,ref11,marca3,id7358,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6831,2024-05-25,8394.96,1.0,ref471,marca9,id7359,EFECTIVO,talla8,color30,fabricante1,claseprod10,tienda58,NORTE DE SANTANDER,CÚCUTA
fact6832,2024-05-25,19319.33,1.0,ref443,marca1,id7360,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod1,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6833,2024-05-25,25201.68,1.0,ref39,marca4,id7361,EFECTIVO,talla12,color308,fabricante1,claseprod1,tienda15,CALDAS,MANIZALES
fact6834,2024-05-25,29403.36,1.0,ref300,marca2,id7362,TARJETA DE CREDITO,talla48,color774,fabricante1,claseprod9,tienda44,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6835,2024-05-25,22680.67,1.0,ref290,marca1,id7363,TARJETA DE CREDITO,talla2,color1,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact6836,2024-05-25,0.0,1.0,ref34,marca2,id7364,TARJETA DE DEBITO,talla3,color5,fabricante1,claseprod2,tienda68,CUNDINAMARCA,CAJICÁ
fact6837,2024-05-25,14277.31,1.0,ref334,marca2,id7365,EFECTIVO,talla2,color215,fabricante1,claseprod7,tienda97,QUINDÍO,ARMENIA
fact6838,2024-05-25,58815.13,1.0,ref850,marca1,id7366,TARJETA DE DEBITO,talla7,color5,fabricante1,claseprod7,tienda15,CALDAS,MANIZALES
fact6839,2024-05-25,58815.13,1.0,ref720,marca1,id7367,TARJETA DE DEBITO,talla25,color6,fabricante1,claseprod1,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact6840,2024-05-25,1260.5,2.0,ref423,marca3,id7368,EFECTIVO,talla9,color30,fabricante3,claseprod10,tienda32,CUNDINAMARCA,SOACHA
fact6841,2024-05-25,19319.33,1.0,ref320,marca1,id7369,TARJETA DE CREDITO,talla18,color30,fabricante3,claseprod12,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact1770,2024-05-25,12596.64,1.0,ref691,marca16,id7370,EFECTIVO,talla33,color36,fabricante1,claseprod7,tienda23,TOLIMA,IBAGUÉ
fact6842,2024-05-25,25201.68,1.0,ref232,marca2,id7371,TARJETA DE DEBITO,talla2,color100,fabricante1,claseprod9,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6843,2024-05-25,17638.66,1.0,ref46,marca2,id7372,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod2,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6844,2024-05-25,13436.97,1.0,ref83,marca1,id7373,EFECTIVO,talla3,color6,fabricante1,claseprod1,tienda54,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6845,2024-05-25,0.0,1.0,ref31,marca2,id7374,TARJETA DE DEBITO,talla6,color5,fabricante1,claseprod9,tienda60,ANTIOQUIA,BELLO
fact817,2024-05-25,70.59,1.0,ref98,marca3,id7375,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6846,2024-05-25,22680.67,1.0,ref23,marca2,id7376,TARJETA DE CREDITO,talla2,color782,fabricante1,claseprod9,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6847,2024-05-25,19319.33,1.0,ref34,marca2,id7377,TARJETA DE DEBITO,talla2,color517,fabricante1,claseprod2,tienda61,NORTE DE SANTANDER,CÚCUTA
fact6848,2024-05-25,27722.69,1.0,ref17,marca1,id7378,TRANSACCION TEF,talla2,color6,fabricante1,claseprod7,tienda41,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6849,2024-05-25,22680.67,1.0,ref18,marca1,id7379,EFECTIVO,talla24,color5,fabricante1,claseprod1,tienda61,NORTE DE SANTANDER,CÚCUTA
fact2998,2024-05-25,33605.04,2.0,ref291,marca2,id7380,TARJETA DE DEBITO,talla2,color1,fabricante1,claseprod3,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact6850,2024-05-25,21000.0,1.0,ref131,marca1,id7381,EFECTIVO,talla22,color10,fabricante3,claseprod4,tienda50,ANTIOQUIA,MEDELLÍN
fact6851,2024-05-25,19278.57,1.0,ref74,marca1,id4798,CREDITO EMPLEADO,talla6,color6,fabricante1,claseprod1,tienda84,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6852,2024-05-25,0.0,1.0,ref357,marca2,id7382,EFECTIVO,talla7,color6,fabricante1,claseprod2,tienda36,META,ACACÍAS
fact6853,2024-05-25,25201.68,1.0,ref194,marca2,id7383,EFECTIVO,talla6,color411,fabricante1,claseprod9,tienda9,RISARALDA,PEREIRA
fact6854,2024-05-25,0.0,1.0,ref106,marca1,id7384,EFECTIVO,talla6,color301,fabricante1,claseprod1,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact6855,2024-05-25,21000.0,2.0,ref51,marca2,id7385,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod3,tienda25,CUNDINAMARCA,MOSQUERA
fact6856,2024-05-25,25201.68,1.0,ref82,marca2,id7386,EFECTIVO,talla2,color53,fabricante1,claseprod9,tienda94,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6857,2024-05-25,12596.64,1.0,ref230,marca1,id7387,EFECTIVO,talla2,color47,fabricante1,claseprod1,tienda22,ANTIOQUIA,MEDELLÍN
fact6858,2024-05-25,8394.96,1.0,ref514,marca5,id7388,EFECTIVO,talla20,color428,fabricante1,claseprod13,tienda52,HUILA,PITALITO
fact6859,2024-05-26,70.59,1.0,ref11,marca3,id7389,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ
fact6860,2024-05-26,13436.97,1.0,ref106,marca1,id7390,TARJETA DE CREDITO,talla2,color777,fabricante1,claseprod1,tienda14,NORTE DE SANTANDER,CÚCUTA
fact1760,2024-05-26,22680.67,1.0,ref107,marca1,id7391,TARJETA DE CREDITO,talla7,color6,fabricante1,claseprod1,tienda63,ANTIOQUIA,MEDELLÍN
fact6861,2024-05-26,42008.4,1.0,ref589,marca1,id7392,EFECTIVO,talla1,color14,fabricante1,claseprod1,tienda57,CUNDINAMARCA,LA MESA
fact34,2024-05-26,53564.29,1.0,ref273,marca1,id7391,TARJETA DE CREDITO,talla25,color1,fabricante1,claseprod1,tienda63,ANTIOQUIA,MEDELLÍN
fact6862,2024-05-26,0.0,1.0,ref34,marca2,id7393,EFECTIVO,talla3,color5,fabricante1,claseprod2,tienda33,ANTIOQUIA,ITAGUI
fact2535,2024-05-26,14277.31,1.0,ref851,marca2,id7394,TARJETA DE DEBITO,talla13,color21,fabricante2,claseprod8,tienda61,NORTE DE SANTANDER,CÚCUTA
fact6445,2024-05-26,23564.29,1.0,ref390,marca2,id7395,TARJETA DE CREDITO,talla3,color27,fabricante1,claseprod3,tienda10,NARIÑO,IPIALES
fact6587,2024-05-26,70.59,1.0,ref20,marca3,id7396,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda50,ANTIOQUIA,MEDELLÍN
fact84,2024-05-26,17638.66,1.0,ref60,marca2,id7397,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod2,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4649,2024-05-26,16802.52,1.0,ref548,marca14,id7398,TARJETA DE CREDITO,talla8,color1,fabricante2,claseprod4,tienda61,NORTE DE SANTANDER,CÚCUTA
fact6863,2024-05-26,2436.97,2.0,ref526,marca3,id7399,TARJETA DE CREDITO,talla9,color21,fabricante3,claseprod10,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6864,2024-05-26,0.0,1.0,ref48,marca5,id7400,EFECTIVO,talla6,color32,fabricante1,claseprod3,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6865,2024-05-26,21000.0,1.0,ref531,marca2,id7401,TARJETA DE DEBITO,talla2,color721,fabricante1,claseprod9,tienda84,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6866,2024-05-26,12596.64,1.0,ref405,marca2,id7402,TARJETA DE CREDITO,talla26,color5,fabricante1,claseprod9,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6867,2024-05-26,50411.76,1.0,ref269,marca1,id7403,TARJETA DE DEBITO,talla17,color6,fabricante1,claseprod1,tienda63,ANTIOQUIA,MEDELLÍN
fact6868,2024-05-26,70.59,1.0,ref11,marca3,id7404,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda21,BOYACÁ,TUNJA
fact4410,2024-05-26,8394.96,1.0,ref264,marca14,id7395,TARJETA DE CREDITO,talla7,color6,fabricante2,claseprod4,tienda10,NARIÑO,IPIALES
fact2529,2024-05-26,100831.93,1.0,ref675,marca1,id7405,TARJETA DE DEBITO,talla7,color6,fabricante1,claseprod7,tienda64,ANTIOQUIA,LA CEJA
fact6869,2024-05-26,25201.68,1.0,ref39,marca4,id7406,TARJETA DE DEBITO,talla15,color783,fabricante1,claseprod1,tienda23,TOLIMA,IBAGUÉ
fact6870,2024-05-26,9235.29,1.0,ref12,marca4,id2947,EFECTIVO,talla6,color1,fabricante1,claseprod1,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact6871,2024-05-26,17638.66,1.0,ref69,marca2,id7407,TARJETA DE DEBITO,talla2,color784,fabricante1,claseprod2,tienda65,CUNDINAMARCA,SOACHA
fact6872,2024-05-26,9235.29,1.0,ref12,marca4,id7408,EFECTIVO,talla7,color333,fabricante1,claseprod1,tienda63,ANTIOQUIA,MEDELLÍN
fact6046,2024-05-26,23521.01,1.0,ref55,marca1,id7409,TARJETA DE CREDITO,talla6,color724,fabricante1,claseprod1,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
